state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
CT,Education,    Bachelor’s degree or higher,"197,821","24,021","15,758","4,530","22,158","130,567",787,-
CT,Marital status,    Married,"195,502","2,652","22,919","66,408","37,573","65,951",-,-
CT,Marital status,    Widowed,"48,349",508,"8,511","11,635","17,670","10,025",-,-
CT,Marital status,    Divorced/separated,"363,156","48,621","4,568","24,268","133,540","152,159",-,-
CT,Marital status,    Never married,"338,761","21,281","14,011","112,948","84,468","105,265",787,-
CT,Marital status,    Did not report,-,-,-,-,-,-,-,-
CT,Presence of children under 18 years old,    Children in household,"448,146","9,646","26,678","132,179","145,021","134,622",-,-
CT,Presence of children under 18 years old,    No children,"497,622","63,416","23,332","83,079","128,231","198,777",787,-
CT,Respondent or household member experienced loss of employment income,    Yes,"518,342","48,715","45,257","166,630","162,555","95,184",-,-
CT,Respondent or household member experienced loss of employment income,    No,"427,427","24,346","4,753","48,628","110,696","238,216",787,-
CT,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
CT,Respondent currently employed,    Yes,"550,402","20,586","14,505","81,542","153,577","279,404",787,-
CT,Respondent currently employed,    No,"395,366","52,475","35,505","133,716","119,674","53,995",-,-
CT,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
CT,Household income,"    Less than $25,000","257,536","53,998","11,992","65,365","88,731","37,450",-,-
CT,Household income,"    $25,000 - $34,999","138,285",-,"10,338","54,367","43,010","30,569",-,-
CT,Household income,"    $35,000 - $49,999","150,961","1,016","15,816","43,175","47,430","43,524",-,-
CT,Household income,"    $50,000 - $74,999","117,188","1,636","5,994","34,811","15,098","59,648",-,-
CT,Household income,"    $75,000 - $99,999","119,107","3,001","2,546","2,978","75,889","34,694",-,-
CT,Household income,"    $100,000 - $149,999","89,601","12,740",-,-,"3,094","72,980",787,-
CT,Household income,"    $150,000 - $199,999","12,776",-,-,-,-,"12,776",-,-
CT,Household income,"    $200,000 and above","9,111",-,-,-,-,"9,111",-,-
CT,Household income,    Did not report,"51,204",671,"3,323","14,563",-,"32,647",-,-
DE,Total,Total,"130,476","4,149","8,387","25,827","21,266","60,428","10,420",-
DE,Age,    18 - 24,-,-,-,-,-,-,-,-
DE,Age,    25 - 39,"56,334",594,"4,019","8,820","14,578","28,322",-,-
DE,Age,    40 - 54,"40,832","3,093",409,"8,045","4,982","13,882","10,420",-
DE,Age,    55 - 64,"27,100",461,"3,960","8,962","1,091","12,626",-,-
DE,Age,    65 and above,"6,211",-,-,-,614,"5,597",-,-
DE,Sex,    Male,"46,111","3,688",-,"1,144","6,170","25,563","9,546",-
DE,Sex,    Female,"84,365",461,"8,387","24,683","15,096","34,865",873,-
DE,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"8,596","3,093",-,-,"2,996","2,506",-,-
DE,Hispanic origin and Race,"    White alone, not Hispanic","66,507",872,"8,387","4,828","4,765","37,358","10,297",-
DE,Hispanic origin and Race,"    Black alone, not Hispanic","47,864",183,-,"20,999","8,006","18,553",122,-
DE,Hispanic origin and Race,"    Asian alone, not Hispanic","3,815",-,-,-,"3,261",554,-,-
DE,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","3,695",-,-,-,"2,238","1,457",-,-
DE,Education,    Less than high school,"11,989","2,765",-,"2,428","5,534","1,261",-,-
DE,Education,    High school or GED,"37,482",-,579,"9,368","5,757","21,778",-,-
DE,Education,    Some college/associate’s degree,"56,438",461,"7,808","13,169","5,728","19,725","9,546",-
DE,Education,    Bachelor’s degree or higher,"24,568",922,-,862,"4,247","17,664",873,-
DE,Marital status,    Married,"50,973","3,688","2,891","8,695","8,861","26,088",751,-
DE,Marital status,    Widowed,"2,405",-,-,183,-,"2,221",-,-
DE,Marital status,    Divorced/separated,"23,474",278,"3,849","7,418","2,172","9,758",-,-
DE,Marital status,    Never married,"53,625",183,"1,648","9,530","10,234","22,361","9,669",-
DE,Marital status,    Did not report,-,-,-,-,-,-,-,-
DE,Presence of children under 18 years old,    Children in household,"65,020","3,688","3,849","10,533","11,014","26,268","9,669",-
DE,Presence of children under 18 years old,    No children,"65,456",461,"4,538","15,294","10,252","34,160",751,-
DE,Respondent or household member experienced loss of employment income,    Yes,"79,924","4,149","8,387","21,225","11,403","33,887",873,-
DE,Respondent or household member experienced loss of employment income,    No,"50,443",-,-,"4,602","9,863","26,431","9,546",-
DE,Respondent or household member experienced loss of employment income,    Did not report,109,-,-,-,-,109,-,-
DE,Respondent currently employed,    Yes,"65,115",183,"7,122","9,130","9,033","30,100","9,546",-
DE,Respondent currently employed,    No,"65,361","3,965","1,265","16,697","12,233","30,328",873,-
DE,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
DE,Household income,"    Less than $25,000","32,487","3,554","1,265","7,582","6,054","13,159",873,-
DE,Household income,"    $25,000 - $34,999","14,687",594,-,"2,533","5,036","6,524",-,-
DE,Household income,"    $35,000 - $49,999","32,147",-,"4,810","11,096","5,155","11,087",-,-
DE,Household income,"    $50,000 - $74,999","33,670",-,"2,312",946,"3,206","17,659","9,546",-
DE,Household income,"    $75,000 - $99,999","7,605",-,-,"3,383",519,"3,703",-,-
DE,Household income,"    $100,000 - $149,999","4,156",-,-,-,"1,296","2,860",-,-
DE,Household income,"    $150,000 - $199,999","3,444",-,-,-,-,"3,444",-,-
DE,Household income,"    $200,000 and above",-,-,-,-,-,-,-,-
DE,Household income,    Did not report,"2,281",-,-,288,-,"1,993",-,-
DC,Total,Total,"253,167","9,728","34,333","22,546","40,050","140,221","6,290",-
DC,Age,    18 - 24,"4,909",-,343,153,"1,373","3,040",-,-
DC,Age,    25 - 39,"163,142",-,"28,388","12,930","22,422","93,113","6,290",-
DC,Age,    40 - 54,"47,962","2,173","4,323","6,180","11,767","23,521",-,-
DC,Age,    55 - 64,"19,366","6,499","1,279","2,879",818,"7,891",-,-
DC,Age,    65 and above,"17,787","1,056",-,403,"3,671","12,657",-,-
DC,Sex,    Male,"110,458","5,225","17,973","1,147","16,275","69,839",-,-
DC,Sex,    Female,"142,709","4,504","16,360","21,399","23,775","70,382","6,290",-
DC,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"7,690",227,"2,737","1,414",-,"2,886",427,-
DC,Hispanic origin and Race,"    White alone, not Hispanic","100,076","1,135","3,981","1,042","8,183","85,736",-,-
DC,Hispanic origin and Race,"    Black alone, not Hispanic","137,288","8,366","25,013","20,090","31,067","46,889","5,863",-
DC,Hispanic origin and Race,"    Asian alone, not Hispanic","1,901",-,-,-,-,"1,901",-,-
DC,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","6,211",-,"2,602",-,800,"2,809",-,-
DC,Education,    Less than high school,"25,661",-,-,"3,402","13,573","3,583","5,103",-
DC,Education,    High school or GED,"51,262","5,312","19,707","11,344","5,103","9,035",760,-
DC,Education,    Some college/associate’s degree,"31,189","2,881","6,046","6,044","2,903","13,316",-,-
DC,Education,    Bachelor’s degree or higher,"145,055","1,536","8,580","1,755","18,471","114,286",427,-
DC,Marital status,    Married,"85,468","1,214","8,821","14,663","1,203","59,142",427,-
DC,Marital status,    Widowed,"10,874","6,376",-,-,-,"4,498",-,-
DC,Marital status,    Divorced/separated,"28,014",401,-,302,"14,537","12,774",-,-
DC,Marital status,    Never married,"128,811","1,738","25,512","7,581","24,310","63,807","5,863",-
DC,Marital status,    Did not report,-,-,-,-,-,-,-,-
DC,Presence of children under 18 years old,    Children in household,"69,161","7,904","11,308","11,181","12,848","20,391","5,530",-
DC,Presence of children under 18 years old,    No children,"184,006","1,825","23,025","11,365","27,202","119,830",760,-
DC,Respondent or household member experienced loss of employment income,    Yes,"82,642",401,"29,547","15,172","16,758","15,661","5,103",-
DC,Respondent or household member experienced loss of employment income,    No,"170,525","9,328","4,786","7,374","23,291","124,560","1,186",-
DC,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
DC,Respondent currently employed,    Yes,"152,277","3,674","4,643","8,815","21,292","113,425",427,-
DC,Respondent currently employed,    No,"100,890","6,054","29,689","13,731","18,757","26,795","5,863",-
DC,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
DC,Household income,"    Less than $25,000","53,921","1,475","15,565","9,852","8,422","17,847",760,-
DC,Household income,"    $25,000 - $34,999","25,853","2,365","13,830",343,800,"3,412","5,103",-
DC,Household income,"    $35,000 - $49,999","22,679","4,551","4,317","3,527","5,461","4,822",-,-
DC,Household income,"    $50,000 - $74,999","38,641",-,307,"8,218","17,646","12,471",-,-
DC,Household income,"    $75,000 - $99,999","13,196",-,314,137,211,"12,534",-,-
DC,Household income,"    $100,000 - $149,999","62,117",640,-,469,"1,141","59,867",-,-
DC,Household income,"    $150,000 - $199,999","23,610",698,-,-,"6,116","16,797",-,-
DC,Household income,"    $200,000 and above","12,010",-,-,-,252,"11,331",427,-
DC,Household income,    Did not report,"1,140",-,-,-,-,"1,140",-,-
FL,Total,Total,"5,844,069","186,058","927,966","1,299,339","1,385,336","1,993,958","51,411",-
FL,Age,    18 - 24,"560,021","64,058",-,"189,603","138,036","168,324",-,-
FL,Age,    25 - 39,"2,555,469","58,973","576,154","572,073","494,776","802,931","50,561",-
FL,Age,    40 - 54,"1,808,233","12,729","236,317","387,361","563,420","607,854",552,-
FL,Age,    55 - 64,"472,432","20,488","76,189","138,402","82,258","155,095",-,-
FL,Age,    65 and above,"447,914","29,809","39,306","11,900","106,847","259,754",298,-
FL,Sex,    Male,"2,670,916","110,339","480,406","664,322","310,715","1,060,677","44,457",-
FL,Sex,    Female,"3,173,153","75,719","447,560","635,017","1,074,622","933,281","6,954",-
FL,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"2,071,392","52,872","277,279","517,367","743,767","474,002","6,104",-
FL,Hispanic origin and Race,"    White alone, not Hispanic","2,273,163","126,807","413,743","393,114","366,271","927,921","45,307",-
FL,Hispanic origin and Race,"    Black alone, not Hispanic","1,233,723","6,379","177,667","240,820","250,842","558,016",-,-
FL,Hispanic origin and Race,"    Asian alone, not Hispanic","132,989",-,"16,970","95,877",-,"20,142",-,-
FL,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","132,802",-,"42,307","52,161","24,456","13,877",-,-
FL,Education,    Less than high school,"316,866","7,686","79,857","116,156","24,431","88,736",-,-
FL,Education,    High school or GED,"2,443,643","75,485","433,130","644,230","641,816","648,983",-,-
FL,Education,    Some college/associate’s degree,"1,853,606","75,704","279,284","458,656","551,630","443,875","44,457",-
FL,Education,    Bachelor’s degree or higher,"1,229,953","27,182","135,695","80,298","167,460","812,364","6,954",-
FL,Marital status,    Married,"2,098,103","70,037","438,169","413,143","334,439","842,017",298,-
FL,Marital status,    Widowed,"170,838","10,743",-,"43,694","15,052","101,349",-,-
FL,Marital status,    Divorced/separated,"1,418,925","41,219","216,357","312,319","559,226","289,252",552,-
FL,Marital status,    Never married,"2,156,203","64,058","273,439","530,184","476,619","761,340","50,561",-
FL,Marital status,    Did not report,-,-,-,-,-,-,-,-
FL,Presence of children under 18 years old,    Children in household,"2,681,086","19,878","600,531","709,973","409,770","940,382",552,-
FL,Presence of children under 18 years old,    No children,"3,162,982","166,179","327,435","589,367","975,566","1,053,576","50,860",-
FL,Respondent or household member experienced loss of employment income,    Yes,"3,115,973","74,991","783,296","879,185","837,146","490,793","50,561",-
FL,Respondent or household member experienced loss of employment income,    No,"2,728,096","111,067","144,670","420,154","548,191","1,503,165",850,-
FL,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,-
FL,Respondent currently employed,    Yes,"3,110,281","99,672","406,335","593,268","724,114","1,286,341",552,-
FL,Respondent currently employed,    No,"2,733,788","86,385","521,631","706,072","661,223","707,617","50,860",-
FL,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,-
FL,Household income,"    Less than $25,000","1,392,147","135,660","347,361","338,755","384,640","185,730",-,-
FL,Household income,"    $25,000 - $34,999","1,257,120","25,044","148,502","501,771","307,846","273,404",552,-
FL,Household income,"    $35,000 - $49,999","1,233,247","11,288","340,502","244,942","238,322","397,894",298,-
FL,Household income,"    $50,000 - $74,999","1,021,603","6,379","43,365","113,958","271,258","542,186","44,457",-
FL,Household income,"    $75,000 - $99,999","495,299",-,"20,111","91,568","135,583","241,932","6,104",-
FL,Household income,"    $100,000 - $149,999","313,155",-,"1,153","4,830","40,963","266,209",-,-
FL,Household income,"    $150,000 - $199,999","63,041",-,"26,971",-,"3,996","32,074",-,-
FL,Household income,"    $200,000 and above","49,677",-,-,"3,515",-,"46,162",-,-
FL,Household income,    Did not report,"18,781","7,686",-,-,"2,728","8,366",-,-
GA,Total,Total,"2,258,934","136,787","369,240","365,060","604,428","770,446","12,973",-
GA,Age,    18 - 24,"374,406",-,"128,585","51,158","147,353","47,311",-,-
GA,Age,    25 - 39,"940,439","44,760","82,643","184,751","194,733","430,281","3,271",-
GA,Age,    40 - 54,"712,732","74,836","149,760","106,258","235,259","143,031","3,588",-
GA,Age,    55 - 64,"82,401","6,143","8,251","2,946","16,300","42,648","6,114",-
GA,Age,    65 and above,"148,956","11,048",-,"19,947","10,784","107,177",-,-
GA,Sex,    Male,"936,528","54,127","289,866","77,631","243,038","271,866",-,-
GA,Sex,    Female,"1,322,406","82,660","79,373","287,429","361,390","498,580","12,973",-
GA,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"42,968","12,378",-,"3,096","8,436","19,059",-,-
GA,Hispanic origin and Race,"    White alone, not Hispanic","1,032,188","14,309","221,470","71,068","207,945","509,919","7,477",-
GA,Hispanic origin and Race,"    Black alone, not Hispanic","1,035,592","102,480","139,625","269,768","353,413","164,810","5,496",-
GA,Hispanic origin and Race,"    Asian alone, not Hispanic","69,736",-,581,"17,899",904,"50,352",-,-
GA,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","78,450","7,620","7,564","3,228","33,731","26,307",-,-
GA,Education,    Less than high school,"115,785",-,"21,865","5,385","68,544","19,992",-,-
GA,Education,    High school or GED,"877,298","54,670","253,758","191,329","217,229","154,198","6,114",-
