state,category,characteristics,total,wrent,noconf,slightconf,modconf,highconf,deferred,didnottenure
CO,Household income,"    $100,000 - $149,999","123,537","2,512","2,047","4,154","27,794","87,030",-,"1,447"
CO,Household income,"    $150,000 - $199,999","14,711",-,-,-,-,"14,711",-,-
CO,Household income,"    $200,000 and above","40,361",-,-,-,-,"40,361",-,662
CO,Household income,    Did not report,"16,076",-,"5,582",897,"5,479","2,795",-,"279,306"
CT,Total,Total,"700,641","27,057","73,384","104,920","162,475","308,849","23,954","321,316"
CT,Age,    18 - 24,"66,490",-,"14,139",-,-,"52,351",-,"27,819"
CT,Age,    25 - 39,"249,681","17,579","23,961","47,432","85,452","63,505","11,752","109,395"
CT,Age,    40 - 54,"226,454","6,000","18,155","45,779","49,295","95,023","12,202","73,342"
CT,Age,    55 - 64,"70,214","3,478","17,129","8,665","16,966","23,975",-,"60,960"
CT,Age,    65 and above,"87,801",-,-,"3,044","10,762","73,995",-,"49,801"
CT,Sex,    Male,"264,005","8,894","34,047","20,794","50,435","140,969","8,867","163,920"
CT,Sex,    Female,"436,635","18,164","39,337","84,127","112,041","167,880","15,087","157,396"
CT,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"165,563","5,060","30,083","31,370","44,596","54,454",-,"97,200"
CT,Hispanic origin and Race,"    White alone, not Hispanic","358,314","14,647","10,592","41,572","83,603","206,386","1,516","177,198"
CT,Hispanic origin and Race,"    Black alone, not Hispanic","136,285","7,351","25,358","25,874","27,850","34,765","15,087","17,899"
CT,Hispanic origin and Race,"    Asian alone, not Hispanic","20,248",-,-,"4,546",340,"8,011","7,351","19,030"
CT,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","20,230",-,"7,351","1,558","6,087","5,234",-,"9,989"
CT,Education,    Less than high school,"69,152",-,-,"15,707","15,133","38,313",-,"5,156"
CT,Education,    High school or GED,"281,083","13,254","26,389","48,291","70,826","114,972","7,351","143,133"
CT,Education,    Some college/associateÍs degree,"207,090","2,284","42,007","29,053","52,593","76,752","4,401","77,541"
CT,Education,    BachelorÍs degree or higher,"143,316","11,520","4,988","11,870","23,924","78,813","12,202","95,485"
CT,Marital status,    Married,"185,256","5,056","7,882","15,072","39,245","109,133","8,867","140,049"
CT,Marital status,    Widowed,"19,646",-,"3,939","7,502","3,811","4,395",-,"6,588"
CT,Marital status,    Divorced/separated,"204,038","6,428","22,694","33,764","41,492","88,975","10,686","68,653"
CT,Marital status,    Never married,"288,584","15,574","38,869","45,467","77,928","106,346","4,401","97,559"
CT,Marital status,    Did not report,"3,116",-,-,"3,116",-,-,-,"8,467"
CT,Presence of children under 18 years old,    Children in household,"349,920","6,077","45,093","60,635","82,479","142,368","13,268","143,654"
CT,Presence of children under 18 years old,    No children,"350,720","20,981","28,292","44,285","79,996","166,481","10,686","177,662"
CT,Respondent or household member experienced loss of employment income ,    Yes,"389,996","13,522","56,629","72,195","101,809","130,754","15,087","156,179"
CT,Respondent or household member experienced loss of employment income,    No,"308,753","13,535","16,755","32,725","60,666","176,204","8,867","156,670"
CT,Respondent or household member experienced loss of employment income,    Did not report,"1,891",-,-,-,-,"1,891",-,"8,467"
CT,Respondent currently employed,    Yes,"413,045","12,348","27,558","50,645","104,363","205,930","12,202","154,319"
CT,Respondent currently employed,    No,"287,595","14,709","45,826","54,276","58,113","102,919","11,752","154,779"
CT,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"12,218"
CT,Household income,"    Less than $25,000","188,663","14,153","28,538","32,917","40,767","60,535","11,752",-
CT,Household income,"    $25,000 - $34,999","107,547",-,"17,249","15,203","37,212","37,882",-,-
CT,Household income,"    $35,000 - $49,999","106,640","1,513","14,696","27,716","29,983","32,732",-,-
CT,Household income,"    $50,000 - $74,999","116,465","5,967","4,478","24,223","26,550","55,246",-,-
CT,Household income,"    $75,000 - $99,999","64,800",-,"8,423",-,"11,132","34,559","10,686",-
CT,Household income,"    $100,000 - $149,999","47,667","4,997",-,"1,282","4,293","35,579","1,516",-
CT,Household income,"    $150,000 - $199,999","8,417",427,-,-,"3,508","4,482",-,"1,516"
CT,Household income,"    $200,000 and above","9,234",-,-,-,-,"9,234",-,-
CT,Household income,    Did not report,"51,209",-,-,"3,579","9,030","38,601",-,"319,800"
DE,Total,Total,"174,653","5,810","14,874","32,577","44,552","74,553","1,634","73,785"
DE,Age,    18 - 24,"13,273",588,"1,134","1,188","6,577","3,786",-,"5,811"
DE,Age,    25 - 39,"61,368","1,071","6,785","14,854","7,338","30,513",153,"22,143"
DE,Age,    40 - 54,"53,603","1,573","4,383","13,836","23,004","9,327","1,480","13,364"
DE,Age,    55 - 64,"23,252","1,818","2,571","2,364","6,359","10,140",-,"17,615"
DE,Age,    65 and above,"23,158",761,-,336,"1,274","20,787",-,"14,852"
DE,Sex,    Male,"75,719","1,938","3,979","8,015","22,516","37,638","1,634","28,282"
DE,Sex,    Female,"98,934","3,872","10,895","24,562","22,036","36,915",-,"45,503"
DE,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"16,487",759,"4,010",651,"6,117","4,296",-,"8,401"
DE,Hispanic origin and Race,"    White alone, not Hispanic","74,863","3,497","4,416","12,605","17,406","35,459","1,480","41,540"
DE,Hispanic origin and Race,"    Black alone, not Hispanic","69,791",793,"4,881","18,657","17,171","28,289",-,"17,379"
DE,Hispanic origin and Race,"    Asian alone, not Hispanic","4,693",761,"1,567",-,"1,416",950,-,"3,850"
DE,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","8,818",-,-,664,"2,442","5,559",153,"2,615"
DE,Education,    Less than high school,"11,665","2,164",394,-,"3,610","5,497",-,"5,293"
DE,Education,    High school or GED,"65,142","1,650","7,056","19,077","15,496","21,863",-,"28,990"
DE,Education,    Some college/associateÍs degree,"59,652",458,"3,151","11,064","23,309","19,538","1,480","23,974"
DE,Education,    BachelorÍs degree or higher,"38,194","1,538","4,273","2,436","2,138","27,656",153,"15,527"
DE,Marital status,    Married,"67,503",609,"5,142","10,094","20,800","30,858",-,"34,313"
DE,Marital status,    Widowed,"3,989",761,-,"1,063",439,"1,727",-,"1,908"
DE,Marital status,    Divorced/separated,"29,981","1,624","3,850","1,446","6,719","16,342",-,"12,006"
DE,Marital status,    Never married,"73,181","2,816","5,882","19,974","16,594","25,627","1,634","22,334"
DE,Marital status,    Did not report,-,-,-,-,-,-,-,"3,224"
DE,Presence of children under 18 years old,    Children in household,"90,135","2,235","9,232","23,209","31,683","22,296","1,480","25,193"
DE,Presence of children under 18 years old,    No children,"84,518","3,575","5,642","9,368","12,869","52,257",153,"48,592"
DE,Respondent or household member experienced loss of employment income ,    Yes,"96,155","3,615","12,595","27,032","26,677","26,082",153,"26,817"
DE,Respondent or household member experienced loss of employment income,    No,"78,498","2,195","2,279","5,545","17,875","48,471","1,480","44,083"
DE,Respondent or household member experienced loss of employment income,    Did not report,-,-,-,-,-,-,-,"2,885"
DE,Respondent currently employed,    Yes,"109,633","2,011","5,281","17,055","29,215","53,938","1,480","40,828"
DE,Respondent currently employed,    No,"65,020","3,799","9,593","15,522","15,337","20,615",153,"23,408"
DE,Respondent currently employed,    Did not report,-,-,-,-,-,-,-,"9,549"
DE,Household income,"    Less than $25,000","35,927","3,313","7,284","12,951","5,755","4,991","1,634",-
DE,Household income,"    $25,000 - $34,999","37,713",67,"1,464","12,072","11,206","12,904",-,247
DE,Household income,"    $35,000 - $49,999","34,079",463,"3,164","3,686","16,302","10,465",-,-
DE,Household income,"    $50,000 - $74,999","38,274","1,757","1,314","3,252","8,247","23,703",-,-
DE,Household income,"    $75,000 - $99,999","8,145",210,-,286,"1,769","5,879",-,-
DE,Household income,"    $100,000 - $149,999","15,733",-,-,-,552,"15,181",-,336
DE,Household income,"    $150,000 - $199,999","1,028",-,463,-,-,564,-,-
DE,Household income,"    $200,000 and above",359,-,-,-,-,359,-,-
DE,Household income,    Did not report,"3,396",-,"1,185",330,721,506,-,"73,202"
DC,Total,Total,"264,871","12,310","26,505","33,914","55,401","128,483","7,563","47,483"
DC,Age,    18 - 24,"6,724",-,"4,772",-,"1,220",732,-,"8,789"
DC,Age,    25 - 39,"159,103","5,346","14,979","18,154","20,382","92,581","6,965","20,627"
DC,Age,    40 - 54,"50,307","2,293","3,930","8,559","19,076","16,206",242,"5,636"
DC,Age,    55 - 64,"25,072","4,060",357,"4,389","9,426","6,840",-,"5,862"
DC,Age,    65 and above,"23,665",611,"2,466","2,811","5,296","12,124",357,"6,568"
DC,Sex,    Male,"116,182","4,635","8,109","10,731","24,364","66,760","1,583","26,829"
DC,Sex,    Female,"148,689","7,675","18,396","23,183","31,036","61,723","5,980","20,653"
DC,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"12,154",-,"3,604","1,775","2,131","4,644",-,"8,057"
DC,Hispanic origin and Race,"    White alone, not Hispanic","104,590","2,003",762,"2,076","12,019","80,727","7,002","9,156"
DC,Hispanic origin and Race,"    Black alone, not Hispanic","128,031","10,065","18,288","29,293","36,838","32,290",561,"28,578"
DC,Hispanic origin and Race,"    Asian alone, not Hispanic","8,958",242,"3,851",769,455,"3,641",-,-
DC,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","11,137",-,-,-,"3,957","7,181",-,"1,691"
DC,Education,    Less than high school,"14,762","2,772",828,"4,467","2,924","3,772",-,751
DC,Education,    High school or GED,"75,689","4,992","11,580","18,986","22,415","17,325",-,"23,506"
DC,Education,    Some college/associateÍs degree,"46,312","2,660","9,116","6,482","15,688","11,500",561,"10,453"
DC,Education,    BachelorÍs degree or higher,"128,107","1,886","4,981","3,979","14,373","95,886","7,002","12,772"
DC,Marital status,    Married,"69,345",364,"5,792","7,777","7,849","42,314","4,859","11,772"
DC,Marital status,    Widowed,"9,826","3,831",319,-,"1,450","3,765",461,-
DC,Marital status,    Divorced/separated,"36,007","1,248","5,767","3,196","11,694","13,727",376,"9,496"
DC,Marital status,    Never married,"148,455","6,866","14,627","22,941","34,409","67,440","1,868","25,718"
DC,Marital status,    Did not report,"1,238",-,-,-,-,"1,238",-,495
DC,Presence of children under 18 years old,    Children in household,"89,661","8,063","12,797","16,555","20,657","30,560",333,"15,243"
DC,Presence of children under 18 years old,    No children,"175,210","4,247","13,708","17,359","34,744","97,923","7,231","32,239"
DC,Respondent or household member experienced loss of employment income ,    Yes,"101,222","4,299","22,125","23,371","26,513","23,753",769,"30,234"
DC,Respondent or household member experienced loss of employment income,    No,"163,521","8,011","4,379","10,543","28,887","104,602","6,794","16,753"
DC,Respondent or household member experienced loss of employment income,    Did not report,128,-,-,-,-,128,-,495
DC,Respondent currently employed,    Yes,"147,182","3,203","11,049","8,600","23,964","93,267","6,794","12,710"
DC,Respondent currently employed,    No,"117,275","9,107","15,456","25,314","31,436","34,802",769,"34,277"
DC,Respondent currently employed,    Did not report,414,-,-,-,-,414,-,495
DC,Household income,"    Less than $25,000","56,775","6,029","6,019","11,157","18,880","14,358",333,-
DC,Household income,"    $25,000 - $34,999","29,591","1,780","5,416","9,945","8,450","3,999",-,-
DC,Household income,"    $35,000 - $49,999","35,551",784,"12,634","1,461","9,742","9,217","1,712","2,398"
DC,Household income,"    $50,000 - $74,999","43,853","2,336",59,"6,594","6,964","23,403","4,496",44
DC,Household income,"    $75,000 - $99,999","24,008","1,008",261,"2,592","5,551","14,597",-,-
DC,Household income,"    $100,000 - $149,999","24,616",372,"1,000",-,"1,766","21,384",95,-
DC,Household income,"    $150,000 - $199,999","19,150",-,-,-,"1,974","17,175",-,-
DC,Household income,"    $200,000 and above","20,267",-,-,178,472,"18,689",928,-
DC,Household income,    Did not report,"11,061",-,"1,116","1,987","1,601","5,661",-,"45,041"
FL,Total,Total,"5,501,972","276,151","974,371","964,920","1,008,108","2,079,922","156,261","1,953,356"
FL,Age,    18 - 24,"470,139","36,968","68,072","67,643","94,546","202,910",-,"188,728"
FL,Age,    25 - 39,"2,455,852","172,378","544,593","396,749","406,358","861,247","74,527","425,570"
FL,Age,    40 - 54,"1,398,245","26,365","221,609","243,890","322,688","502,193","81,501","289,421"
FL,Age,    55 - 64,"690,514","17,510","100,761","171,985","117,202","240,817",-,"392,788"
FL,Age,    65 and above,"487,221","22,929","39,336","84,654","67,314","272,756",233,"656,849"
FL,Sex,    Male,"2,564,989","81,273","532,874","347,327","483,409","1,074,053","46,053","739,584"
FL,Sex,    Female,"2,936,983","194,878","441,497","617,593","524,699","1,005,869","110,209","1,213,772"
FL,Hispanic origin and Race,    Hispanic or Latino (may be of any race),"1,640,657","11,464","403,362","348,733","397,606","401,715","77,778","766,431"
FL,Hispanic origin and Race,"    White alone, not Hispanic","2,318,440","238,493","284,956","311,668","319,227","1,150,277","13,819","844,266"
FL,Hispanic origin and Race,"    Black alone, not Hispanic","1,327,904","9,581","254,191","296,052","271,787","389,390","64,664","267,504"
FL,Hispanic origin and Race,"    Asian alone, not Hispanic","122,293","10,202","9,446","3,870","10,657","88,118",-,"62,754"
FL,Hispanic origin and Race,"    Two or more races + Other races, not Hispanic","92,679","6,410","22,417","4,598","8,832","50,422",-,"12,401"
FL,Education,    Less than high school,"264,321","81,310","48,056","22,827","32,252","30,166","7,471","68,619"
FL,Education,    High school or GED,"2,132,980","34,522","525,112","408,932","348,613","670,746","145,054","1,062,935"
FL,Education,    Some college/associateÍs degree,"1,909,638","102,859","282,984","411,705","387,495","722,823","1,771","505,185"
FL,Education,    BachelorÍs degree or higher,"1,195,033","57,459","118,219","121,455","239,749","656,187","1,965","316,617"
FL,Marital status,    Married,"1,917,392","38,581","325,306","290,848","362,091","890,249","10,317","1,130,976"
FL,Marital status,    Widowed,"146,216",-,"11,131","56,666","25,139","53,279",-,"130,443"
FL,Marital status,    Divorced/separated,"1,279,135","81,205","190,958","233,041","205,558","425,074","101,061","125,227"
FL,Marital status,    Never married,"2,144,633","156,365","446,975","373,049","412,117","711,243","44,884","537,368"
FL,Marital status,    Did not report,"14,597",-,-,"11,316","3,203",78,-,"29,341"
